osmd_01GVH3VE0STQC03Z0AFKAB8CNZ,61b8d3e55265620016dd5ed0,LGBTQYouthSpace,https://www.facebook.com/LGBTQYouthSpace,f,t,smsv_01GW2HHE8JNZH93PH4TMX096KZ,orgn_01GVH3V3T641TN4JKGG9XKS913,f,2020-03-27 18:54:18.155,2023-03-07 04:15:13.419
osmd_01GVH3VE0THQAT5PERS75E026G,61b8d3ed5265620016dd5ed2,thelgbtqyouthspace,https://www.instagram.com/thelgbtqyouthspace/,f,t,smsv_01GW2HHE8MFRKMQHZJPK7QPRBS,orgn_01GVH3V3T641TN4JKGG9XKS913,f,2020-03-27 18:54:18.155,2023-03-07 04:15:13.419
osmd_01GVH3VE0TMWABJ9ZSBSBHK3G1,61b8d3f65265620016dd5ed5,LGBTQYouthSpace,https://twitter.com/LGBTQYouthSpace,f,t,smsv_01GW2HHE8KK4BX2DXWGJ0187VJ,orgn_01GVH3V3T641TN4JKGG9XKS913,f,2020-03-27 18:54:18.155,2023-03-07 04:15:13.419
osmd_01GVH3VE8FP5Y80GSFC7YM75Q0,618ac5895adee200169c0620,nwirp,https://twitter.com/nwirp,f,t,smsv_01GW2HHE8KK4BX2DXWGJ0187VJ,orgn_01GVH3V3VH50PYC9XKTAC2Q06H,f,2020-03-27 18:54:18.649,2022-11-05 00:13:38.206
osmd_01GVH3VE8FYSVEG022T7QTQ6JZ,618ac5935adee200169c0622,NWIRP,https://www.facebook.com/NWIRP,f,t,smsv_01GW2HHE8JNZH93PH4TMX096KZ,orgn_01GVH3V3VH50PYC9XKTAC2Q06H,f,2020-03-27 18:54:18.649,2022-11-05 00:13:38.206
osmd_01GVH3VE8G31MB8X82A1YF9JTT,62ead9ca389733001607d485,UCARfFqHvbIH4ainDT56_l8A,https://www.youtube.com/channel/UCARfFqHvbIH4ainDT56_l8A,f,t,smsv_01GW2HHE8MPXWX1SENQWRJ45RX,orgn_01GVH3V3VH50PYC9XKTAC2Q06H,f,2020-03-27 18:54:18.649,2022-11-05 00:13:38.206
osmd_01GVH3VEBDTPTTVBMKF3G2HRDQ,61fd788ad5568d002ef560c2,Haitian-Women-for-Haitian-Refugees-891402590931298,https://www.facebook.com/Haitian-Women-for-Haitian-Refugees-891402590931298/,f,t,smsv_01GW2HHE8JNZH93PH4TMX096KZ,orgn_01GVH3V3W9W2FQG172YWYZ50N1,f,2020-03-27 18:54:18.775,2022-11-04 19:03:42.715
osmd_01GVH3VEBDTX29KN5C7QSN4J3F,61fd7bfcd5568d002ef560f5,haitianwomenforhaitianrefugees,https://www.instagram.com/haitianwomenforhaitianrefugees/,f,t,smsv_01GW2HHE8MFRKMQHZJPK7QPRBS,orgn_01GVH3V3W9W2FQG172YWYZ50N1,f,2020-03-27 18:54:18.775,2022-11-04 19:03:42.715
osmd_01GVH3VE1HYF6CQWT91G8NJEVC,61fb4fe8aed35a002e222bd0,unitedwedream,https://www.instagram.com/unitedwedream/,f,t,smsv_01GW2HHE8MFRKMQHZJPK7QPRBS,orgn_01GVH3V3TA2786KK72KB1685XA,f,2020-03-27 18:54:18.174,2022-12-08 20:28:13.902
osmd_01GVH3VE1HQESBAZ1X65P0SH4A,61fb4ff7aed35a002e222bd2,unitedwedream,https://twitter.com/unitedwedream,f,t,smsv_01GW2HHE8KK4BX2DXWGJ0187VJ,orgn_01GVH3V3TA2786KK72KB1685XA,f,2020-03-27 18:54:18.174,2022-12-08 20:28:13.902
osmd_01GVH3VE1HCDP78JRFH9NHXB23,61fb5008aed35a002e222bd5,UnitedWeDream,https://www.facebook.com/UnitedWeDream/,f,t,smsv_01GW2HHE8JNZH93PH4TMX096KZ,orgn_01GVH3V3TA2786KK72KB1685XA,f,2020-03-27 18:54:18.174,2022-12-08 20:28:13.902
osmd_01GVH3VE73QWSQ70TAASJEDTNP,61b7d3bbaac9de0016b8407e,lgbtqnapa,https://www.facebook.com/lgbtqnapa,f,t,smsv_01GW2HHE8JNZH93PH4TMX096KZ,orgn_01GVH3V3V221FXE73CBTNCX3R2,f,2020-03-27 18:54:18.509,2023-03-07 01:34:04.374
osmd_01GVH3VE7377R0WDGXQKD61DDJ,61b7d3c3aac9de0016b84080,lgbtqnapa,https://www.instagram.com/lgbtqnapa/,f,t,smsv_01GW2HHE8MFRKMQHZJPK7QPRBS,orgn_01GVH3V3V221FXE73CBTNCX3R2,f,2020-03-27 18:54:18.509,2023-03-07 01:34:04.374
osmd_01GVH3VE73G9TJQE7B97ZZPKHD,61b7d3cbaac9de0016b84083,lgbtqnapa,https://twitter.com/lgbtqnapa,f,t,smsv_01GW2HHE8KK4BX2DXWGJ0187VJ,orgn_01GVH3V3V221FXE73CBTNCX3R2,f,2020-03-27 18:54:18.509,2023-03-07 01:34:04.374
osmd_01GVH3VE3MRNWCVT4H1H18379C,61df0a1ccb08a6002e6ee091,wellchildorg,https://www.facebook.com/wellchildorg,f,t,smsv_01GW2HHE8JNZH93PH4TMX096KZ,orgn_01GVH3V3TQACG215F2RSRMHFTW,f,2020-03-27 18:54:18.316,2022-10-26 00:24:32.238
osmd_01GVH3VE3MRPGSHH4Q9TET8XX2,61df0a27cb08a6002e6ee093,Wellchildorg,https://twitter.com/Wellchildorg,f,t,smsv_01GW2HHE8KK4BX2DXWGJ0187VJ,orgn_01GVH3V3TQACG215F2RSRMHFTW,f,2020-03-27 18:54:18.316,2022-10-26 00:24:32.238
osmd_01GVH3VE3M6HHY835XDR90HZ9Y,61df0a35cb08a6002e6ee096,wellchildorg,https://www.instagram.com/wellchildorg/,f,t,smsv_01GW2HHE8MFRKMQHZJPK7QPRBS,orgn_01GVH3V3TQACG215F2RSRMHFTW,f,2020-03-27 18:54:18.316,2022-10-26 00:24:32.238
osmd_01GVH3VEBPGFCX1N45W5J7TBES,61b0d1bf13c6670016451b3a,karshcenter,https://www.instagram.com/karshcenter/,f,t,smsv_01GW2HHE8MFRKMQHZJPK7QPRBS,orgn_01GVH3V3WD3ABJMNJN1KQ10DC4,f,2020-03-27 18:54:18.797,2022-10-26 22:36:55.827
osmd_01GVH3VEBPRS2DFEK1P1ZCAR19,61b0d1cf13c6670016451b3c,karshcenter,https://twitter.com/karshcenter,f,t,smsv_01GW2HHE8KK4BX2DXWGJ0187VJ,orgn_01GVH3V3WD3ABJMNJN1KQ10DC4,f,2020-03-27 18:54:18.797,2022-10-26 22:36:55.827
osmd_01GVH3VEBPVMA5E2B2PR39QFWA,61b0d1dc13c6670016451b3f,karshcenter,https://www.facebook.com/karshcenter,f,t,smsv_01GW2HHE8JNZH93PH4TMX096KZ,orgn_01GVH3V3WD3ABJMNJN1KQ10DC4,f,2020-03-27 18:54:18.797,2022-10-26 22:36:55.827
osmd_01GVH3VE4PJPF8HRGRMCGRTAJD,61b781aeaac9de0016b83eac,CenterLB,https://twitter.com/CenterLB,f,t,smsv_01GW2HHE8KK4BX2DXWGJ0187VJ,orgn_01GVH3V3TY42DGYRBHMKHK74X3,f,2020-03-27 18:54:18.426,2022-10-25 11:28:38.43
osmd_01GVH3VE4P9017GPJ7FNF7B4VH,61b781c2aac9de0016b83eae,CenterLB,https://www.facebook.com/CenterLB,f,t,smsv_01GW2HHE8JNZH93PH4TMX096KZ,orgn_01GVH3V3TY42DGYRBHMKHK74X3,f,2020-03-27 18:54:18.426,2022-10-25 11:28:38.43
osmd_01GVH3VE4PW8GPRAJZP48D83F1,61b781d2aac9de0016b83eb1,centerlb,https://www.instagram.com/centerlb/,f,t,smsv_01GW2HHE8MFRKMQHZJPK7QPRBS,orgn_01GVH3V3TY42DGYRBHMKHK74X3,f,2020-03-27 18:54:18.426,2022-10-25 11:28:38.43
osmd_01GVH3VEARTE10XH2JQ0MGHEEE,61e05a2c261d4b003395c9c7,parsequalitycenter,https://www.facebook.com/parsequalitycenter?ref=hl,f,t,smsv_01GW2HHE8JNZH93PH4TMX096KZ,orgn_01GVH3V3W50PBKEHD5JHRE3AZZ,f,2020-03-27 18:54:18.758,2023-01-04 23:25:22.241
osmd_01GVH3VEARJHQ8WWHAJ47N21T5,61e05a3d261d4b003395c9c9,ParsEquality,https://twitter.com/ParsEquality,f,t,smsv_01GW2HHE8KK4BX2DXWGJ0187VJ,orgn_01GVH3V3W50PBKEHD5JHRE3AZZ,f,2020-03-27 18:54:18.758,2023-01-04 23:25:22.241
osmd_01GVH3VEAR2BTTG5AM8T18NJNV,61e05a46261d4b003395c9cc,parsequality,https://www.instagram.com/parsequality/,f,t,smsv_01GW2HHE8MFRKMQHZJPK7QPRBS,orgn_01GVH3V3W50PBKEHD5JHRE3AZZ,f,2020-03-27 18:54:18.758,2023-01-04 23:25:22.241
osmd_01GVH3VE22ZWTMYVY8P5EJZFDX,60fcb0b3cc4c4f0015979e5a,LALGBTCenter,https://twitter.com/LALGBTCenter,f,t,smsv_01GW2HHE8KK4BX2DXWGJ0187VJ,orgn_01GVH3V3TKVMPRJZFX8BVBQ14C,f,2020-03-27 18:54:18.228,2022-10-26 00:27:05.878
osmd_01GVH3VE22Y04GYFT3B7ZX3DXM,60fcb0becc4c4f0015979e5c,lalgbtcenter,https://www.facebook.com/lalgbtcenter/,f,t,smsv_01GW2HHE8JNZH93PH4TMX096KZ,orgn_01GVH3V3TKVMPRJZFX8BVBQ14C,f,2020-03-27 18:54:18.228,2022-10-26 00:27:05.878
osmd_01GVH3VE227WRVTQFS9JGDC50B,60fcb0cfcc4c4f0015979e5f,lalgbtcenter,https://www.instagram.com/lalgbtcenter/,f,t,smsv_01GW2HHE8MFRKMQHZJPK7QPRBS,orgn_01GVH3V3TKVMPRJZFX8BVBQ14C,f,2020-03-27 18:54:18.228,2022-10-26 00:27:05.878
osmd_01GVH3VE80TE4AXVBX4JGF4XRG,61ea0cad5dd30f002e3b2537,CovenantPCSF,https://www.facebook.com/CovenantPCSF,f,t,smsv_01GW2HHE8JNZH93PH4TMX096KZ,orgn_01GVH3V3VAN50PVBWPVBRM4M7V,f,2020-03-27 18:54:18.586,2022-10-25 11:28:34.601
osmd_01GVH3VE86D0C84631TWF0Y9G0,61e4a57ee4fec2002e91fc77,ecapprogram,https://www.facebook.com/ecapprogram,f,t,smsv_01GW2HHE8JNZH93PH4TMX096KZ,orgn_01GVH3V3VE15ANPQEGCY8FDNH0,f,2020-03-27 18:54:18.627,2023-02-21 21:49:37.711
osmd_01GVH3VE865NJZC2J01V2H4KMV,61e4a588e4fec2002e91fc79,ECAP_emeryville,https://twitter.com/ECAP_emeryville,f,t,smsv_01GW2HHE8KK4BX2DXWGJ0187VJ,orgn_01GVH3V3VE15ANPQEGCY8FDNH0,f,2020-03-27 18:54:18.627,2023-02-21 21:49:37.711
osmd_01GVH3VE867CKG2VM92VEVAXYB,61e4a592e4fec2002e91fc7c,ecap_org,https://www.instagram.com/ecap_org/,f,t,smsv_01GW2HHE8MFRKMQHZJPK7QPRBS,orgn_01GVH3V3VE15ANPQEGCY8FDNH0,f,2020-03-27 18:54:18.627,2023-02-21 21:49:37.711
osmd_01GVH3VE4A6C8QTP4VK04QRVGE,62c5dff8178f1100164f4ec2,UCULKxUgyXfg21qQO6EK3xkA,https://www.youtube.com/channel/UCULKxUgyXfg21qQO6EK3xkA,f,t,smsv_01GW2HHE8MPXWX1SENQWRJ45RX,orgn_01GVH3V3TTJNSW2EMK8S586QY9,f,2020-03-27 18:54:18.36,2023-03-19 21:24:06.024
osmd_01GVH3VEAEFHYK940VAD9KBX67,61b6897ee9370d0016ee717b,jvssocal,https://www.instagram.com/jvssocal/,f,t,smsv_01GW2HHE8MFRKMQHZJPK7QPRBS,orgn_01GVH3V3W1QTENGYVNJDGVYHXH,f,2020-03-27 18:54:18.736,2023-02-23 16:40:30.807
osmd_01GVH3VEAETTA4MEK06GW144WJ,61b68988e9370d0016ee717d,JVSSoCal,https://twitter.com/JVSSoCal,f,t,smsv_01GW2HHE8KK4BX2DXWGJ0187VJ,orgn_01GVH3V3W1QTENGYVNJDGVYHXH,f,2020-03-27 18:54:18.736,2023-02-23 16:40:30.807
osmd_01GVH3VEAED3691EP6K1C08D9R,61b68991e9370d0016ee7180,JVSSoCal,https://www.facebook.com/JVSSoCal/,f,t,smsv_01GW2HHE8JNZH93PH4TMX096KZ,orgn_01GVH3V3W1QTENGYVNJDGVYHXH,f,2020-03-27 18:54:18.736,2023-02-23 16:40:30.807
osmd_01GVH3VE1V3D0DBFFWD5N07Y6D,61b8ffdf5265620016dd5f57,lafoodbank,https://www.facebook.com/lafoodbank,f,t,smsv_01GW2HHE8JNZH93PH4TMX096KZ,orgn_01GVH3V3TF77HW89AJ9PZZ7TWD,f,2020-03-27 18:54:18.194,2023-03-07 04:25:31.986
osmd_01GVH3VE1VDS73ACKGZY32PZSK,61b8ffe95265620016dd5f59,lafoodbank,https://www.instagram.com/lafoodbank/,f,t,smsv_01GW2HHE8MFRKMQHZJPK7QPRBS,orgn_01GVH3V3TF77HW89AJ9PZZ7TWD,f,2020-03-27 18:54:18.194,2023-03-07 04:25:31.986
osmd_01GVH3VE1VN3YZKH7HMCNHF2BH,61b8fff85265620016dd5f5c,LAFoodBank,https://twitter.com/LAFoodBank,f,t,smsv_01GW2HHE8KK4BX2DXWGJ0187VJ,orgn_01GVH3V3TF77HW89AJ9PZZ7TWD,f,2020-03-27 18:54:18.194,2023-03-07 04:25:31.986
osmd_01GVH3VE1V1RGVC4A2XQ0JHQ8H,62c79bae690bcd00163c3acd,UCEMhxOxztW621Wl9djIJpsQ,https://www.youtube.com/channel/UCEMhxOxztW621Wl9djIJpsQ,f,t,smsv_01GW2HHE8MPXWX1SENQWRJ45RX,orgn_01GVH3V3TF77HW89AJ9PZZ7TWD,f,2020-03-27 18:54:18.194,2023-03-07 04:25:31.986
osmd_01GVH3VE9MTTS6C3APA1SGXCP0,61856f2d1cb22d001656d4cb,entrehermanos.org,https://www.facebook.com/entrehermanos.org,f,t,smsv_01GW2HHE8JNZH93PH4TMX096KZ,orgn_01GVH3V3VSR1N16J9X4FQVF2NR,f,2020-03-27 18:54:18.699,2022-10-26 00:28:53.123
