gdst_01GW2HJ1TBW4TGEG8MF9Q36E1Q,Arkansas,us-arkansas-arkansas-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-arkansas-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RR4MAAV0KWX5HNVBZE
gdst_01GW2HJ1TBBB2N92X4QY085VQX,Poinsett,us-arkansas-poinsett-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-poinsett-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RVMS8YW8YR3V5DE97M
gdst_01GW2HJ1TBKGGTWQBETR2S903F,Conway,us-arkansas-conway-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-conway-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RVV8XW0FPKP5SRPC10
gdst_01GW2HJ1TB0XX4Q5SCN0GMS3XN,Lonoke,us-arkansas-lonoke-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-lonoke-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RSP26EJYWAV0X269AX
gdst_01GW2HKF7GDB9A0Y61RH4DE1Y7,Aguadilla,pr-aguadilla,PR-03,,ctry_01GW2HHDK7PACTC9GJ2XBMVPKY,gdty_01GW2HHHXARE7D7F57JYMK642K,t,,pr-aguadilla,gov-dist,2023-03-21 16:56:25.689,2023-07-24 16:22:13.971,t,geod_01H5QJ10MR48JNJHX3Z0FKFV8Q
gdst_01GW2HKF7MHG9HQGMG6HW76GTY,Aguas Buenas,pr-aguas-buenas,PR-04,,ctry_01GW2HHDK7PACTC9GJ2XBMVPKY,gdty_01GW2HHHXARE7D7F57JYMK642K,t,,pr-aguas-buenas,gov-dist,2023-03-21 16:56:25.689,2023-07-24 16:22:13.971,t,geod_01H5QJ10XWDFHPWBYYV7GJT35F
gdst_01GW2HJ1TBGE95286595TX11R6,Montgomery,us-arkansas-montgomery-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-montgomery-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RT87RV8VF3NZN7SQWM
gdst_01GW2HJ1TCVXCFDVNAXVVYJQSA,Searcy,us-arkansas-searcy-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-searcy-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RS1MZQ1V8PS5ANVC99
gdst_01GW2HJ1TCXSRM9GY602JCR9F0,Washington,us-arkansas-washington-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-washington-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10PHHPS8CWBZVQWQP5EE
gdst_01GW2HJ1TCJZ89W02N24CN1KGR,Woodruff,us-arkansas-woodruff-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-woodruff-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RWB3R324BM4KEQMFZ3
gdst_01GW2HJ1TCTRV3BQVT8F9B4NQ0,Carroll,us-arkansas-carroll-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-carroll-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10PJ55ED6880FY78W5A8
gdst_01GW2HJ1TDZ7W0B6ST52R61ES4,Sevier,us-arkansas-sevier-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-sevier-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10PH572C4A504BH66WSK
gdst_01GW2HJ1TC010VF6S5D3TS1JH0,Chicot,us-arkansas-chicot-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-chicot-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10PBXMNSXCA0BZB4TVM7
gdst_01GW2HJ1TC34KGE929M0C7WM9A,Cleveland,us-arkansas-cleveland-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-cleveland-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RTXN2GGQHSK6WX2DAK
gdst_01GW2HJ1TCFA60KGY64DDPW3GA,Columbia,us-arkansas-columbia-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-columbia-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10PVH2SMMR4C9CW03JEG
gdst_01GW2HJ1TCMSVRP6TGYZG5Q04D,Franklin,us-arkansas-franklin-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-franklin-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RVG631RHVVGKPSP4D5
gdst_01GW2HJ1TCJ4YWYXHK3GFJR4ZT,Grant,us-arkansas-grant-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-grant-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RV6HM4MS7KJQABFEZ8
gdst_01GW2HJ1TCDVQW9NCQV2YTNQRG,Crawford,us-arkansas-crawford-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-crawford-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10PH81C0QQN9FMSDDCH9
gdst_01GW2HJ1TCE7W2BZWFBHPX4E3M,Faulkner,us-arkansas-faulkner-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-faulkner-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RV0THBW6G90TYQEDSK
gdst_01GW2HJ1TC1TYPPCDF87D7HV8X,Hot Spring,us-arkansas-hot-spring-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-hot-spring-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RTGT5KY505F54R6EC4
gdst_01GW2HJ1TCX8NA1D1R120S4HCY,Jackson,us-arkansas-jackson-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-jackson-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RVXN6KR040EV1DYPDQ
gdst_01GW2HKF7QAWDF8MDJPC4ATW3C,Arroyo,pr-arroyo,PR-08,,ctry_01GW2HHDK7PACTC9GJ2XBMVPKY,gdty_01GW2HHHXARE7D7F57JYMK642K,t,,pr-arroyo,gov-dist,2023-03-21 16:56:25.689,2023-07-24 16:22:13.971,t,geod_01H5QJ10MREHKCJ95PFJ3FTBRT
gdst_01GW2HKF7KWSFQ2BBNE06FBJ8B,Barceloneta,pr-barceloneta,PR-09,,ctry_01GW2HHDK7PACTC9GJ2XBMVPKY,gdty_01GW2HHHXARE7D7F57JYMK642K,t,,pr-barceloneta,gov-dist,2023-03-21 16:56:25.689,2023-07-24 16:22:13.971,t,geod_01H5QJ10MQ49AH73QB7ZVJ1TQJ
gdst_01GW2HJ1TDN8RNX2BAS0JVGYKC,Little River,us-arkansas-little-river-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-little-river-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10PGJHWXATJG5Z8Z2VN0
gdst_01GW2HJ1TD5TN8YH012XNBP22N,Logan,us-arkansas-logan-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-logan-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RWA5W7HETZGNRNGKME
gdst_01GW2HJ1TD9WN1ZY1YJ1WSWKZ2,Madison,us-arkansas-madison-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-madison-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RSJQXYXM1WQH9NANH4
gdst_01GW2HJ1TD3VMH3A8Q6J1Q7TTC,Lafayette,us-arkansas-lafayette-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-lafayette-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10PVKVJ3DNS96F8K8CHF
gdst_01GW2HKF7B83PQP7G4GY5H1F1Y,Carolina,pr-carolina,PR-16,,ctry_01GW2HHDK7PACTC9GJ2XBMVPKY,gdty_01GW2HHHXARE7D7F57JYMK642K,t,,pr-carolina,gov-dist,2023-03-21 16:56:25.689,2023-07-24 16:22:13.971,t,geod_01H5QJ10MQ0JVZ0ZCHT6ES0DCQ
gdst_01GW2HKF7N2795CHTK7B9FMBMT,Cataño,pr-catano,PR-17,,ctry_01GW2HHDK7PACTC9GJ2XBMVPKY,gdty_01GW2HHHXARE7D7F57JYMK642K,t,,pr-catano,gov-dist,2023-03-21 16:56:25.689,2023-07-24 16:22:13.971,t,geod_01H5QJ10MQ07D31S1AWQR2J44C
gdst_01GW2HKF7N4BXQNPGJ2SSB3HZP,Ceiba,pr-ceiba,PR-19,,ctry_01GW2HHDK7PACTC9GJ2XBMVPKY,gdty_01GW2HHHXARE7D7F57JYMK642K,t,,pr-ceiba,gov-dist,2023-03-21 16:56:25.689,2023-07-24 16:22:13.971,t,geod_01H5QJ10MT35691694057NMEMV
gdst_01GW2HKF7NJ8N815ZSVQ6PP8F8,Culebra,pr-culebra,PR-25,,ctry_01GW2HHDK7PACTC9GJ2XBMVPKY,gdty_01GW2HHHXARE7D7F57JYMK642K,t,,pr-culebra,gov-dist,2023-03-21 16:56:25.689,2023-07-24 16:22:13.971,t,geod_01H5QJ10MPRR4M0FV8A84FJEP8
gdst_01GW2HKF7CPSVHHJVMRV1TCEPH,Guaynabo,pr-guaynabo,PR-32,,ctry_01GW2HHDK7PACTC9GJ2XBMVPKY,gdty_01GW2HHHXARE7D7F57JYMK642K,t,,pr-guaynabo,gov-dist,2023-03-21 16:56:25.689,2023-07-24 16:22:13.971,t,geod_01H5QJ10XXHQ1MTWK49EYZCWKV
gdst_01GW2HKF7GKZBEW06ATJGN7YA0,Hormigueros,pr-hormigueros,PR-35,,ctry_01GW2HHDK7PACTC9GJ2XBMVPKY,gdty_01GW2HHHXARE7D7F57JYMK642K,t,,pr-hormigueros,gov-dist,2023-03-21 16:56:25.689,2023-07-24 16:22:13.971,t,geod_01H5QJ10XXPAY4W297WDXREPKT
gdst_01GW2HJ1TD16S3Y6D1RZR4NJR6,Marion,us-arkansas-marion-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-marion-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10PJFY73RM9X0ZCNNGTC
gdst_01GW2HJ1TDKWAP0579FH30YAP7,Miller,us-arkansas-miller-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-miller-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10PG0HH0V2T3WPCQJMJY
gdst_01GW2HJ1TDCJ5KT2A9BET66FMQ,Mississippi,us-arkansas-mississippi-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-mississippi-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10PBYJHGV6C0Z584KH7P
gdst_01GW2HJ1TD5MVQ1DDREKKPG8R0,Nevada,us-arkansas-nevada-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-nevada-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RTXHEHHDA89WP8HBJ0
gdst_01GW2HJ1TDSDDPTQF0PH5NH1PT,Ouachita,us-arkansas-ouachita-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-ouachita-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RT9NKWP96W0Z5YP834
gdst_01GW2HKF7QNDYT5EJJSNHV70Q0,Isabela,pr-isabela,PR-37,,ctry_01GW2HHDK7PACTC9GJ2XBMVPKY,gdty_01GW2HHHXARE7D7F57JYMK642K,t,,pr-isabela,gov-dist,2023-03-21 16:56:25.689,2023-07-24 16:22:13.971,t,geod_01H5QJ10MR99P6966W999J62NJ
gdst_01GW2HKF7GFWQFZM4W8B6XE278,Jayuya,pr-jayuya,PR-38,,ctry_01GW2HHDK7PACTC9GJ2XBMVPKY,gdty_01GW2HHHXARE7D7F57JYMK642K,t,,pr-jayuya,gov-dist,2023-03-21 16:56:25.689,2023-07-24 16:22:13.971,t,geod_01H5QJ10XY1KY7MBVF7P7SZGQC
gdst_01GW2HKF7JCH0F0VGDMC9T859G,Juana Díaz,pr-juana-diaz,PR-39,,ctry_01GW2HHDK7PACTC9GJ2XBMVPKY,gdty_01GW2HHHXARE7D7F57JYMK642K,t,,pr-juana-diaz,gov-dist,2023-03-21 16:56:25.689,2023-07-24 16:22:13.971,t,geod_01H5QJ10MSTVRTNRMM216PYKF5
gdst_01GW2HJ1TDJMVZC111GWMS7KGV,Polk,us-arkansas-polk-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-polk-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10PHJCQ1R8KWNTCZ17ED
gdst_01GW2HJ1TENZ7TN38198HQY023,Izard,us-arkansas-izard-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-izard-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RS8PSB4F3G77815C9W
gdst_01GW2HJ1TD35VEAA6WCXNF7NS1,Pope,us-arkansas-pope-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-pope-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RVJDNQ987C1Z8W7W61
gdst_01GW2HJ1TDFW1G3DBFQ2CDRAJ8,Randolph,us-arkansas-randolph-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-randolph-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10PJ5X2GZCNN33NS0FQG
gdst_01GW2HJ1TEXWCKPF9MEWB0WMYT,Pike,us-arkansas-pike-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-pike-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RTMHE96JZZG4KSJK5X
gdst_01GW2HJ1TDT4XA5PJ01AFMK276,Stone,us-arkansas-stone-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-stone-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RSXJWTS0X6X1MGKGMV
gdst_01GW2HJ1TD96QKPZTVHHVYVHPC,Ashley,us-arkansas-ashley-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-ashley-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10PW4X7DSZ8BSDKYMBYK
gdst_01GW2HJ1TEHZZA34YC097VH3GF,Calhoun,us-arkansas-calhoun-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-calhoun-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RT8WNNG996P8MAJW7F
gdst_01GW2HJ1TEXZNRSWB4FT0SYKSQ,Yell,us-arkansas-yell-county,,,ctry_01GW2HHDK9M26M80SG63T21SVH,gdty_01GW2HHHXARE7D7F57JYMK642K,f,gdst_01GW2HJ1D3W61ZMBGY0FGKY9EC,us-arkansas-yell-county,gov-dist,2023-03-21 16:55:39.101,2023-03-21 16:55:39.101,t,geod_01H5QJ10RV11RTTSK4QK6J207E
gdst_01GW2HKF7P4GF3D9AH52RC8PAB,Loíza,pr-loiza,PR-45,,ctry_01GW2HHDK7PACTC9GJ2XBMVPKY,gdty_01GW2HHHXARE7D7F57JYMK642K,t,,pr-loiza,gov-dist,2023-03-21 16:56:25.689,2023-07-24 16:22:13.971,t,geod_01H5QJ10MQXHXM96S28HR39MGA
