phtp_01GYSVX0NT7NQH98PN822MZ5ZV,Office,office,phone-type,2023-04-24 14:50:19.866,2023-04-24 14:50:19.866,t
phtp_01GYSVX0NT6MJ2XSGTSFR50602,Hotline,hotline,phone-type,2023-04-24 14:50:19.866,2023-04-24 14:50:19.866,t
phtp_01GYSVX0NTPSDJ3Q67D7JFJRQJ,Fax,fax,phone-type,2023-04-24 14:50:19.866,2023-04-24 14:50:19.866,t
phtp_01GYSVX0NTC3V1Q4KXRGTVWDSG,SMS,sms,phone-type,2023-04-24 14:50:19.866,2023-04-24 14:50:19.866,t
phtp_01GYSVX0NTQ2SVX23NW8BPJH6T,WhatsApp,whatsapp,phone-type,2023-04-24 14:50:19.866,2023-04-24 14:50:19.866,t
